"year","region","land_type","glb_lt_area_thous_sqkm","above_wsum","below_wsum","above_scalar","below_scalar"
2080,"Globe","SugarCrop",41.0628733835048,46.3693648215244,42.5743822964206,1.12922844898017,1.03680962359353
2085,"Globe","SugarCrop",45.8080471416266,45.6783186327098,43.8417695923723,0.997167997393214,0.957075717653383
2090,"Globe","SugarCrop",45.3723324203057,46.4765733220676,44.8509710434785,1.02433731842421,0.988509266572466
2095,"Globe","SugarCrop",48.7559880839333,45.1368016329351,46.2901035899029,0.925769395858252,0.949423966348801
2100,"Globe","SugarCrop",42.1800243278607,47.6313950658162,43.6041572174584,1.12924057832643,1.03376320692772
2025,"Globe","SugarCropC4",258.727055869379,241.312269453519,252.372939965639,0.93269050908749,0.975440852591203
2030,"Globe","SugarCropC4",238.825482769893,247.200081926864,244.629402143896,1.03506576877744,1.0243019266901
2035,"Globe","SugarCropC4",254.945468830299,245.335446865754,246.007513751219,0.962305578488466,0.964941698630346
2040,"Globe","SugarCropC4",249.417766081341,247.875101935767,249.467646347323,0.993814938808044,1.00019998682037
2045,"Globe","SugarCropC4",258.579007519403,252.911308856736,254.933132167987,0.978081365857813,0.985900342853071
2050,"Globe","SugarCropC4",274.97124297258,251.657410718946,258.578609011726,0.915213561965245,0.940384187874915
2055,"Globe","SugarCropC4",271.380688870267,257.70682739398,264.290738000228,0.949613727000217,0.973874519592555
2060,"Globe","SugarCropC4",263.33301292489,256.855012556075,257.942023010213,0.975399968667574,0.979527861490673
2065,"Globe","SugarCropC4",256.749822387547,252.763901138332,249.811034309912,0.984475466381436,0.97297451654256
2070,"Globe","SugarCropC4",261.921882976154,245.555206800627,249.108298263932,0.93751313945381,0.951078601884563
2075,"Globe","SugarCropC4",257.641613828539,237.270671673178,242.925484016193,0.920933028431821,0.942881394066493
2080,"Globe","SugarCropC4",242.08379664661,237.581304293815,236.071785137878,0.981401099887047,0.975165576581287
2085,"Globe","SugarCropC4",241.176770686901,235.163518271526,233.694854870239,0.975067033204533,0.968977460825303
2090,"Globe","SugarCropC4",238.233947985085,235.710627963901,234.71599733486,0.989408226482724,0.9852332101282
2095,"Globe","SugarCropC4",234.391017723117,238.534224362796,230.597033155242,1.01767647361203,0.983813438736991
2100,"Globe","SugarCropC4",256.024899192706,233.026475347456,238.829291774603,0.910171143831054,0.932836191041092
2025,"Globe","Tundra",6343.36812097,6585.72661942316,6379.81761726778,1.03820659527105,1.00574607930719
2030,"Globe","Tundra",6343.36812097,6708.63614503089,6442.60549099949,1.05758266225373,1.01564427101455
2035,"Globe","Tundra",6343.36812097,7002.6892544838,6535.99079039371,1.10393865229644,1.03036599260051
2040,"Globe","Tundra",6343.36812097,7124.35821469968,6563.31182146312,1.12311915040022,1.03467301539162
2045,"Globe","Tundra",6343.36812097,7060.1416607583,6505.66378193204,1.11299573446144,1.02558509263013
2050,"Globe","Tundra",6343.36812097,7514.0503800879,6634.54422178752,1.1845521553838,1.04590244413767
2055,"Globe","Tundra",6343.36812097,7077.4202129354,6334.42807645612,1.11571961109095,0.998590647059514
2060,"Globe","Tundra",6343.36812097,7187.24348736683,6314.08653686287,1.13303269655865,0.995383905907915
2065,"Globe","Tundra",6343.36812097,7354.44980151334,6339.78877791957,1.15939192890302,0.999435734615717
2070,"Globe","Tundra",6343.36812097,7560.92337839178,6401.22231510154,1.19194144722529,1.00912042199479
2075,"Globe","Tundra",6343.36812097,7995.62107369576,6500.79848335463,1.26046934707505,1.02481810284101
2080,"Globe","Tundra",6343.36812097,7867.47179485474,6412.5384407107,1.24026725941481,1.01090435213937
2085,"Globe","Tundra",6343.36812097,7810.98747526889,6320.44227662145,1.23136279123502,0.996385856234204
2090,"Globe","Tundra",6343.36812097,7765.41456721822,6236.3064110342,1.22417845206669,0.98312226125079
2095,"Globe","Tundra",6343.36812097,8001.21122750864,6304.67946106037,1.26135060663721,0.993900927839623
2100,"Globe","Tundra",6343.36812097,7709.15016870265,6135.33055756107,1.21530865333475,0.967203927087064
2025,"Globe","UnmanagedForest",12745.320578729,12697.4385034664,12788.2015977082,0.996243164307494,1.00336445197391
2030,"Globe","UnmanagedForest",12469.807806938,12618.5145933577,12576.5932085032,1.01192534710415,1.00856351623205
2035,"Globe","UnmanagedForest",12064.213878032,12145.0673941536,12100.3066284683,1.00670192993419,1.00299172004088
2040,"Globe","UnmanagedForest",12330.170039303,12620.5520143262,12463.3297663688,1.02355052477764,1.01079950451951
2045,"Globe","UnmanagedForest",12411.818039741,12731.9691270588,12538.0536928923,1.02579405259509,1.01017060133714
2050,"Globe","UnmanagedForest",12323.616028719,12671.0697786849,12440.4081656311,1.0281941395412,1.00947709963049
2055,"Globe","UnmanagedForest",12472.3997150541,12642.027065339,12497.7240519964,1.01360021761331,1.00203043019153
2060,"Globe","UnmanagedForest",12739.2109437025,13288.2229627431,12977.6255965377,1.04309623425397,1.01871502512117
2065,"Globe","UnmanagedForest",12924.3083014414,13413.0060234761,12994.6285547708,1.03781229220446,1.00544092973405
2070,"Globe","UnmanagedForest",13035.6528576752,13871.7924384253,13283.9426003369,1.06414251667171,1.01904697412339
2075,"Globe","UnmanagedForest",13075.2164723824,13645.4894294721,13170.9681465978,1.04361480043517,1.00732314255887
2080,"Globe","UnmanagedForest",13094.2951493464,13685.5842972497,13162.7671166969,1.04515624103164,1.00522914494973
2085,"Globe","UnmanagedForest",13589.0785376871,14592.9865346617,13796.9207488374,1.07387609058189,1.01529479799339
2090,"Globe","UnmanagedForest",13568.0327991929,14431.6057529471,13690.4267931864,1.06364761690476,1.00902076194869
2095,"Globe","UnmanagedForest",13554.68145439,14580.5100293983,13722.8998538658,1.07568075859695,1.01241035431499
2100,"Globe","UnmanagedForest",13627.7332563144,14468.7503603348,13746.3783547338,1.06171364585748,1.00870615062592
2025,"Globe","UnmanagedPasture",19629.6653606452,20646.7728783854,20019.2949815531,1.0518148169647,1.01984902002909
2030,"Globe","UnmanagedPasture",19160.3013174434,19573.2521743244,19011.9888649429,1.02155241976832,0.992259388302761
2035,"Globe","UnmanagedPasture",18587.1185361838,19302.3224095507,18471.7682828031,1.03847846948275,0.993794075549895
2040,"Globe","UnmanagedPasture",18191.9079393628,19052.1251392901,18201.0126124718,1.04728570542433,1.00050047928669
2045,"Globe","UnmanagedPasture",17754.2534495985,18143.2658428813,17525.0720547128,1.02191094063105,0.987091465403696
2050,"Globe","UnmanagedPasture",17197.0369146867,17657.8641583685,16915.4387283704,1.02679689797539,0.983625191495881
2055,"Globe","UnmanagedPasture",17155.4928056182,17691.1475287298,16785.773818969,1.03122351127892,0.978448943971573
2060,"Globe","UnmanagedPasture",17270.7533541262,18657.4183165382,17188.5475958009,1.0802897785626,0.995240175304474
2065,"Globe","UnmanagedPasture",17271.6957160014,18356.4591019796,16838.3887346847,1.06280584163912,0.974912308065081
2070,"Globe","UnmanagedPasture",17030.9174920485,17331.032729553,16141.0279401953,1.01762178917517,0.94774858416943
2075,"Globe","UnmanagedPasture",17099.7906446447,18160.6650216503,16577.0906023937,1.06204019681012,0.969432371827626
2080,"Globe","UnmanagedPasture",16875.8052815211,17456.5473737181,15869.8680298158,1.03441270401674,0.940391748131462
2085,"Globe","UnmanagedPasture",16821.7035969965,18192.0105374247,16329.75896897,1.08146065186126,0.970755362250327
2090,"Globe","UnmanagedPasture",16738.5940025994,17990.064675479,16175.4719232176,1.0747655790376,0.966357862596207
2095,"Globe","UnmanagedPasture",16274.5914708813,17222.2516068339,15396.2642100024,1.05822942699657,0.946030764431144
2100,"Globe","UnmanagedPasture",16358.3114762182,16600.3652881327,15255.3459440854,1.01479699248094,0.932574609932308
2025,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2030,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2035,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2040,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2045,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2050,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2055,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2060,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2065,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2070,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2075,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2080,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2085,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2090,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2095,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2100,"Globe","UrbanLand",575.580762886,575.580762886,575.580762886,1,1
2025,"Globe","Vegetables",473.52338512114,508.22015311999,492.453645637804,1.07327361032016,1.03997745647096
2030,"Globe","Vegetables",494.542967197641,532.718529046611,509.392690811034,1.07719361993012,1.03002716568297
2035,"Globe","Vegetables",525.782179246826,562.27759753962,541.113223166071,1.06941166843097,1.02915854611354
2040,"Globe","Vegetables",530.746407901337,583.527097315364,556.48907403536,1.09944615475163,1.04850276092459
2045,"Globe","Vegetables",529.160172732708,597.712650412884,560.93240349356,1.12954957914946,1.06004274773132
2050,"Globe","Vegetables",550.974035750438,605.04423914052,570.473819439649,1.09813566498907,1.0353914747773
2055,"Globe","Vegetables",542.396447633349,617.864565594152,573.720887188308,1.13913829688615,1.05775192608956
2060,"Globe","Vegetables",549.017729968539,635.720412634443,581.869598511826,1.15792328359026,1.05983753665873
2065,"Globe","Vegetables",554.600590222618,642.169763027082,584.669411816682,1.15789592428907,1.05421707463743
2070,"Globe","Vegetables",590.58678630166,651.710024662006,607.977596587604,1.10349577704423,1.02944666336822
2075,"Globe","Vegetables",590.389304304943,646.633191397969,605.597745636574,1.09526576224012,1.02576002176993
2080,"Globe","Vegetables",579.174267258567,662.603938756389,606.919186979151,1.14404934095695,1.04790426869604
2085,"Globe","Vegetables",603.321167105346,657.572907419752,614.160939642407,1.08992182484612,1.01796683611992
2090,"Globe","Vegetables",595.878728717276,656.574148703791,618.522985621602,1.10185867872339,1.03800145199523
2095,"Globe","Vegetables",638.542900466033,647.129041339595,636.552278262611,1.01344645891027,0.996882555264542
2100,"Globe","Vegetables",617.138813857595,649.852613522313,624.894801088859,1.05300881897256,1.012567654241
2025,"Globe","Wheat",1778.67812850262,1913.76940172146,1858.21401074967,1.07595037632389,1.04471628732176
2030,"Globe","Wheat",1678.76565251473,1905.5207791149,1775.63769927895,1.13507253157133,1.05770432973721
2035,"Globe","Wheat",1758.38071021915,1867.34930538007,1784.84117170762,1.06197099099622,1.01504819822845
2040,"Globe","Wheat",1751.19710512484,1844.76021416775,1786.1111799404,1.05342808571868,1.01993726161001
2045,"Globe","Wheat",1660.70767092691,1841.35567172971,1741.46291219068,1.10877772407829,1.04862700562989
2050,"Globe","Wheat",1758.06610366856,1859.75491204035,1772.21454846702,1.05784128831083,1.00804773197603
2055,"Globe","Wheat",1568.15869599955,1827.10711956108,1663.60449090949,1.16512896572402,1.06086488258709
2060,"Globe","Wheat",1553.48132673587,1777.09775440683,1614.95820236445,1.14394535925373,1.0395736173783
2065,"Globe","Wheat",1461.97693742277,1762.10815561083,1558.78265813776,1.2052913493404,1.0662156277825
2070,"Globe","Wheat",1486.06755504146,1780.45069623124,1581.779184034,1.19809539626317,1.06440597445779
2075,"Globe","Wheat",1409.44564676372,1706.33339207628,1508.25990422685,1.21064150007788,1.07010859744043
2080,"Globe","Wheat",1412.54694619327,1669.92459496086,1471.33417310815,1.18220820869791,1.04161789246956
2085,"Globe","Wheat",1449.68667688097,1597.52715978266,1441.25701864933,1.10198099027838,0.994185186105332
2090,"Globe","Wheat",1357.38191656434,1641.79481492059,1440.58290066213,1.20953049019256,1.06129519119305
2095,"Globe","Wheat",1415.6263550095,1583.93779646358,1430.09227107865,1.1188953856775,1.01021873887694
2100,"Globe","Wheat",1312.20283047129,1541.81954493165,1357.07547686019,1.17498568752355,1.03419642554253
