"year","region","basin_abr","agglt","gcam_reg_code","gcam_basin_code","agglt_area_thous_sqkm","above_wsum","below_wsum","above_scalar","below_scalar","above_scalar_min","above_scalar_max","below_scalar_min","below_scalar_max"
2045,"EU-15","ItalyCstW","Grassland",13,59,5.80021,5.50418468223,5.580382041,0.948963,0.9621,0.948963,0.948963,0.9621,0.9621
2045,"EU-15","ItalyCstW","Pasture",13,59,4.71779,4.47700815177,4.538985759,0.948963,0.9621,0.948963,0.948963,0.9621,0.9621
2045,"EU-15","ItalyCstW","Shrubland",13,59,17.28809,17.8345665249,16.995921279,1.03161,0.9831,1.03161,1.03161,0.9831,0.9831
2045,"EU-15","LoireR","Crop",13,44,53.6466946563,56.7751950007403,57.7752405992683,1.05831674000577,1.07695806739667,0.959967,1.11153,1,1.13074
2045,"EU-15","LoireR","Forest",13,44,27.0186,25.9154575806,27.75620778,0.959171,1.0273,0.959171,0.959171,1.0273,1.0273
2045,"EU-15","LoireR","Grassland",13,44,18.53302,19.5454788826,19.3332758036,1.05463,1.04318,1.05463,1.05463,1.04318,1.04318
2045,"EU-15","LoireR","Pasture",13,44,15.35859,16.1976297717,16.0217739162,1.05463,1.04318,1.05463,1.05463,1.04318,1.04318
2045,"EU-15","MeditE","Pasture",13,75,0.01443379,0.01299552056166,0.01408372729113,0.900354,0.975747,0.900354,0.900354,0.975747,0.975747
2045,"EU-15","MeditE","Shrubland",13,75,0.0729457,0.0729457,0.075123129145,1,1.02985,1,1,1.02985,1.02985
2045,"EU-15","MeditIsl","Crop",13,63,12.718842869568,13.6228091975751,12.5722306091515,1.07107300068704,0.988472830278666,1,1.20234,0.935964,1.02845
2045,"EU-15","MeditIsl","Forest",13,63,3.59107,4.3154965511,3.6925536382,1.20173,1.02826,1.20173,1.20173,1.02826,1.02826
2045,"EU-15","MeditIsl","Grassland",13,63,7.31704,7.3179912152,6.95106361032,1.00013,0.949983,1.00013,1.00013,0.949983,0.949983
2045,"EU-15","MeditIsl","Pasture",13,63,10.1107,10.112014391,9.6049931181,1.00013,0.949983,1.00013,1.00013,0.949983,0.949983
2045,"EU-15","MeditIsl","Shrubland",13,63,20.21839,24.2321447828,21.397122137,1.19852,1.0583,1.19852,1.19852,1.0583,1.0583
2045,"EU-15","NevaR","Crop",13,17,1.6608094077499,1.68789784536166,1.6751326421886,1.01631038304899,1.00862424934003,1,1.40684,1,1.21512
2045,"EU-15","NevaR","Forest",13,17,1.91224,1.52457732152,1.71435949256,0.797273,0.896519,0.797273,0.797273,0.896519,0.896519
2045,"EU-15","NevaR","Grassland",13,17,0.0868998,0.10027367922,0.092960192052,1.1539,1.06974,1.1539,1.1539,1.06974,1.06974
2045,"EU-15","NevaR","Pasture",13,17,0.000407707,0.0004704531073,0.00043614048618,1.1539,1.06974,1.1539,1.1539,1.06974,1.06974
2045,"EU-15","OderR","Crop",13,29,2.36832521077,2.42008459962622,2.47301374077134,1.02185484857436,1.04420361254665,0.952943,1.0608,1,1.06605
2045,"EU-15","OderR","Forest",13,29,1.54923,1.47603353019,1.5612210402,0.952753,1.00774,0.952753,0.952753,1.00774,1.00774
2045,"EU-15","OderR","Grassland",13,29,0.712093,0.73816984566,0.75673411017,1.03662,1.06269,1.03662,1.03662,1.06269,1.06269
2045,"EU-15","OderR","Pasture",13,29,0.381733,0.39571206246,0.40566384177,1.03662,1.06269,1.03662,1.03662,1.06269,1.06269
2045,"EU-15","PoR","Crop",13,57,25.856306637,24.8187787025608,24.7877991995623,0.959873312573014,0.958675171499215,0.904073,1.01252,0.922364,1
2045,"EU-15","PoR","Forest",13,57,33.4876,34.141612828,34.060572836,1.01953,1.01711,1.01953,1.01953,1.01711,1.01711
2045,"EU-15","PoR","Grassland",13,57,11.18788,11.3279522576,10.97723459536,1.01252,0.981172,1.01252,1.01252,0.981172,0.981172
2045,"EU-15","PoR","Pasture",13,57,7.02058,7.1084776616,6.88839651976,1.01252,0.981172,1.01252,1.01252,0.981172,0.981172
2045,"EU-15","PoR","Shrubland",13,57,0.03056683,0.032342762823,0.0318099829761,1.0581,1.04067,1.0581,1.0581,1.04067,1.04067
2045,"EU-15","RhineR","Crop",13,32,62.209704445,66.3324040056735,65.8258611013589,1.06627100381611,1.05812849761336,0.985297,1.23574,1,1.15595
2045,"EU-15","RhineR","Forest",13,32,60.5748,74.880144768,70.029920532,1.23616,1.15609,1.23616,1.23616,1.15609,1.15609
2045,"EU-15","RhineR","Grassland",13,32,44.1428,43.4937684116,44.788609164,0.985297,1.01463,0.985297,0.985297,1.01463,1.01463
2045,"EU-15","RhineR","Pasture",13,32,14.57078,14.35654582166,14.7839505114,0.985297,1.01463,0.985297,0.985297,1.01463,1.01463
2045,"EU-15","RhoneR","Crop",13,62,24.60400435107,23.8048668545519,25.3964241485919,0.967520022955802,1.03220694429309,0.89007,1.05436,1,1.06503
2045,"EU-15","RhoneR","Forest",13,62,30.1019,26.7084225073,30.44205147,0.887267,1.0113,0.887267,0.887267,1.0113,1.0113
2045,"EU-15","RhoneR","Grassland",13,62,24.7957,26.018623924,26.29088071,1.04932,1.0603,1.04932,1.04932,1.0603,1.0603
2045,"EU-15","RhoneR","Pasture",13,62,6.46109,6.7797509588,6.850693727,1.04932,1.0603,1.04932,1.04932,1.0603,1.0603
2045,"EU-15","RhoneR","Shrubland",13,62,0.2729724,0.289519986888,0.283247081136,1.06062,1.03764,1.06062,1.06062,1.03764,1.03764
2045,"EU-15","ScheldtR","Crop",13,36,11.2089084724,11.4049336256354,11.6916867938856,1.01748833561431,1.04307094867216,0.929092,1.08958,1,1.09206
2045,"EU-15","ScheldtR","Forest",13,36,5.30059,4.92473576428,5.313311416,0.929092,1.0024,0.929092,0.929092,1.0024,1.0024
2045,"EU-15","ScheldtR","Grassland",13,36,3.47033,3.5937349348,3.6641826338,1.03556,1.05586,1.03556,1.03556,1.05586,1.05586
2045,"EU-15","ScheldtR","Pasture",13,36,2.232069,2.31144137364,2.35675237434,1.03556,1.05586,1.03556,1.03556,1.05586,1.05586
2045,"EU-15","ScndnvN","Crop",13,8,0.0642356,0.0642356,0.0642356,1,1,1,1,1,1
2045,"EU-15","ScndnvN","Forest",13,8,11.0642,11.326089614,11.212902848,1.02367,1.01344,1.02367,1.02367,1.01344,1.01344
2045,"EU-15","ScndnvN","Grassland",13,8,14.53743,19.8315258831,17.6336118414,1.36417,1.21298,1.36417,1.36417,1.21298,1.21298
2045,"EU-15","ScndnvN","Pasture",13,8,0.2011579,0.274413572443,0.244000509542,1.36417,1.21298,1.36417,1.36417,1.21298,1.21298
2045,"EU-15","ScndnvN","Shrubland",13,8,3.410106,4.7209507464,4.20691136796,1.3844,1.23366,1.3844,1.3844,1.23366,1.23366
2045,"EU-15","Scotland","Crop",13,16,33.45863278237,30.5185002589614,33.2420548390346,0.912126339933478,0.993526993623913,0.89996,1,0.986289,1.04742
2045,"EU-15","Scotland","Forest",13,16,16.6749,16.0373518734,16.794125535,0.961766,1.00715,0.961766,0.961766,1.00715,1.00715
2045,"EU-15","Scotland","Grassland",13,16,4.84911,4.71817433178,4.945607289,0.972998,1.0199,0.972998,0.972998,1.0199,1.0199
2045,"EU-15","Scotland","Pasture",13,16,16.95538,16.49755082924,17.292792062,0.972998,1.0199,0.972998,0.972998,1.0199,1.0199
2045,"EU-15","SeineR","Crop",13,46,40.989244276,44.1503553268007,43.9061329548626,1.07712050091764,1.0711622946552,0.828124,1.16167,0.96443,1.11594
2045,"EU-15","SeineR","Forest",13,46,15.5261,12.8595233772,14.9746439802,0.828252,0.964482,0.828252,0.828252,0.964482,0.964482
2045,"EU-15","SeineR","Grassland",13,46,7.68451,8.7060119143,8.4754766143,1.13293,1.10293,1.13293,1.13293,1.10293,1.10293
2045,"EU-15","SeineR","Pasture",13,46,7.09443,8.0374925799,7.8246596799,1.13293,1.10293,1.13293,1.13293,1.10293,1.10293
2045,"EU-15","SpainCstSE","Crop",13,67,30.627734783327,36.5895071609564,30.9945807063421,1.19465273614929,1.01197757279833,1,1.30895,0.927191,1.05482
2045,"EU-15","SpainCstSE","Forest",13,67,8.17335,9.1359254295,7.60102751295,1.11777,0.929977,1.11777,1.11777,0.929977,0.929977
2045,"EU-15","SpainCstSE","Grassland",13,67,15.41944,18.1975605048,15.8707670088,1.18017,1.02927,1.18017,1.18017,1.02927,1.02927
2045,"EU-15","SpainCstSE","Pasture",13,67,11.14051,13.1476956867,11.4665927277,1.18017,1.02927,1.18017,1.18017,1.02927,1.02927
2045,"EU-15","SpainCstSE","Shrubland",13,67,27.41062,35.8925622528,29.2131423712,1.30944,1.06576,1.30944,1.30944,1.06576,1.06576
2045,"EU-15","Sweden","Crop",13,12,150.86072777853,189.165973260962,172.399191688037,1.25391131307987,1.14277051573771,1,1.37862,1,1.22181
2045,"EU-15","Sweden","Forest",13,12,205.266,245.0260242,229.89176202,1.1937,1.11997,1.1937,1.1937,1.11997,1.11997
2045,"EU-15","Sweden","Grassland",13,12,44.1112,60.812582544,53.895505272,1.37862,1.22181,1.37862,1.37862,1.22181,1.22181
2045,"EU-15","Sweden","Pasture",13,12,1.347552,1.85776213824,1.64645250912,1.37862,1.22181,1.37862,1.37862,1.22181,1.22181
2045,"EU-15","Sweden","Shrubland",13,12,9.456289,13.9139836346,11.90423853343,1.4714,1.25887,1.4714,1.4714,1.25887,1.25887
2045,"EU-15","TagusR","Crop",13,71,24.83273429063,27.299852488154,24.8159742087611,1.09934943807033,0.999325081093658,1,1.30581,0.961034,1.09113
2045,"EU-15","TagusR","Forest",13,71,6.27196,7.3691139628,6.5511249396,1.17493,1.04451,1.17493,1.17493,1.04451,1.04451
2045,"EU-15","TagusR","Grassland",13,71,15.51599,20.2609349019,16.9299621687,1.30581,1.09113,1.30581,1.30581,1.09113,1.09113
2045,"EU-15","TagusR","Pasture",13,71,13.2757,17.335541817,14.485514541,1.30581,1.09113,1.30581,1.30581,1.09113,1.09113
2045,"EU-15","TagusR","Shrubland",13,71,17.05325,24.808044905,19.8140006425,1.45474,1.16189,1.45474,1.45474,1.16189,1.16189
2045,"EU-15","TiberR","Crop",13,69,6.3538266716,5.29456964798973,5.69077970004364,0.833288334989546,0.895646040437329,0.711343,1,0.807604,1
2045,"EU-15","TiberR","Forest",13,69,4.50635,1.44615531025,2.7589226605,0.320915,0.61223,0.320915,0.320915,0.61223,0.61223
2045,"EU-15","TiberR","Grassland",13,69,1.645829,1.406051464648,1.492946298361,0.854312,0.907109,0.854312,0.854312,0.907109,0.907109
2045,"EU-15","TiberR","Pasture",13,69,1.274379,1.088717272248,1.156000660311,0.854312,0.907109,0.854312,0.854312,0.907109,0.907109
2045,"EU-15","TiberR","Shrubland",13,69,3.333763,3.230356339266,3.148032395744,0.968982,0.944288,0.968982,0.968982,0.944288,0.944288
2045,"Europe_Eastern","BlackSeaN","Crop",14,47,81.555902131,69.8840810939548,74.3202352567588,0.856885636329579,0.911279666030562,0.648313,1.08083,0.837032,1.0025
2045,"Europe_Eastern","BlackSeaN","Forest",14,47,9.132915,7.930228822395,8.541531355005,0.868313,0.935247,0.868313,0.868313,0.935247,0.935247
2045,"Europe_Eastern","BlackSeaN","Grassland",14,47,14.42338,9.35086475794,12.07283060816,0.648313,0.837032,0.648313,0.648313,0.837032,0.837032
2045,"Europe_Eastern","BlackSeaN","Pasture",14,47,21.02247,13.62914059311,17.59648010904,0.648313,0.837032,0.648313,0.648313,0.837032,0.837032
2045,"Europe_Eastern","BlackSeaN","Shrubland",14,47,3.72076,3.9859757728,3.7936124808,1.07128,1.01958,1.07128,1.07128,1.01958,1.01958
2045,"Europe_Eastern","DanubeR","Crop",14,54,21.9806310685,21.3751868234274,22.8709214619478,0.972455556749678,1.04050340459622,0.588944,1.05346,0.9003,1.10821
2045,"Europe_Eastern","DanubeR","Forest",14,54,14.54661,15.5378160054,16.3284242589,1.06814,1.12249,1.06814,1.06814,1.12249,1.12249
2045,"Europe_Eastern","DanubeR","Grassland",14,54,3.09321,1.82172747024,2.784816963,0.588944,0.9003,0.588944,0.588944,0.9003,0.9003
2045,"Europe_Eastern","DanubeR","Pasture",14,54,2.509417,1.477906085648,2.2592281251,0.588944,0.9003,0.588944,0.588944,0.9003,0.9003
2045,"Europe_Eastern","DanubeR","Shrubland",14,54,0.0319304,0.0263094043144,0.0290329077824,0.823961,0.909256,0.823961,0.823961,0.909256,0.909256
2045,"Europe_Eastern","DaugavaR","Crop",14,25,10.352441799746,10.1714334624757,10.057976573999,0.982515396775785,0.971555964144202,0.959964,1,0.954817,1
2045,"Europe_Eastern","DaugavaR","Forest",14,25,14.40866,14.16658010334,14.00344525482,0.983199,0.971877,0.983199,0.983199,0.971877,0.971877
2045,"Europe_Eastern","DaugavaR","Grassland",14,25,2.942,2.824214088,2.809071614,0.959964,0.954817,0.959964,0.959964,0.954817,0.954817
2045,"Europe_Eastern","DaugavaR","Pasture",14,25,2.887064,2.771477505696,2.756617787288,0.959964,0.954817,0.959964,0.959964,0.954817,0.954817
2045,"Europe_Eastern","DnieperR","Crop",14,39,184.6309042185,197.181233220174,190.09483501829,1.06797523445383,1.02959380404336,0.890929,1.1188,0.9611,1.04725
2045,"Europe_Eastern","DnieperR","Forest",14,39,105.48294,107.5419669888,107.2329019746,1.01952,1.01659,1.01952,1.01952,1.01659,1.01659
2045,"Europe_Eastern","DnieperR","Grassland",14,39,31.80284,28.33407243836,30.565709524,0.890929,0.9611,0.890929,0.890929,0.9611,0.9611
2045,"Europe_Eastern","DnieperR","Pasture",14,39,42.86364,38.18845992156,41.196244404,0.890929,0.9611,0.890929,0.890929,0.9611,0.9611
2045,"Europe_Eastern","DnieperR","Shrubland",14,39,0.189294,0.130582005078,0.157803239454,0.689837,0.833641,0.689837,0.689837,0.833641,0.833641
2045,"Europe_Eastern","DniesterR","Crop",14,49,40.3234202147,38.8042714449325,41.1886465225949,0.962325894934535,1.02145716566918,0.700615,1.0057,0.913608,1.06489
2045,"Europe_Eastern","DniesterR","Forest",14,49,15.49285,15.631975793,16.583236783,1.00898,1.07038,1.00898,1.00898,1.07038,1.07038
2045,"Europe_Eastern","DniesterR","Grassland",14,49,5.36629,3.75970326835,4.90268547432,0.700615,0.913608,0.700615,0.700615,0.913608,0.913608
2045,"Europe_Eastern","DniesterR","Pasture",14,49,5.917869,4.146147789435,5.406612461352,0.700615,0.913608,0.700615,0.700615,0.913608,0.913608
2045,"Europe_Eastern","DonR","Crop",14,53,28.6959249872,27.4790170591491,27.6830353363643,0.957593005676111,0.964702665925997,0.808889,1,0.870401,1
2045,"Europe_Eastern","DonR","Forest",14,53,1.4253104,1.273856916896,1.3557167690992,0.89374,0.951173,0.89374,0.89374,0.951173,0.951173
2045,"Europe_Eastern","DonR","Grassland",14,53,11.79753,9.54289224417,10.26858190953,0.808889,0.870401,0.808889,0.808889,0.870401,0.870401
2045,"Europe_Eastern","DonR","Pasture",14,53,7.876656,6.371340395184,6.855849259056,0.808889,0.870401,0.808889,0.808889,0.870401,0.870401
2045,"Europe_Eastern","NemanR","Crop",14,35,17.36181261967,17.8150927516193,17.4943687355813,1.02610788066194,1.00763492377294,0.993723,1.06841,0.98551,1.03123
2045,"Europe_Eastern","NemanR","Forest",14,35,17.87255,17.7509451698,17.58742920985,0.993196,0.984047,0.993196,0.993196,0.984047,0.984047
2045,"Europe_Eastern","NemanR","Grassland",14,35,2.04733,2.1096302519,2.0703010426,1.03043,1.01122,1.03043,1.03043,1.01122,1.01122
2045,"Europe_Eastern","NemanR","Pasture",14,35,4.528074,4.66586329182,4.57887899028,1.03043,1.01122,1.03043,1.03043,1.01122,1.01122
2045,"Europe_Eastern","NevaR","Crop",14,17,0.2066246305387,0.21203847960144,0.215744094897292,1.02620137322751,1.04413541761607,0.904361,1.02719,0.983334,1.04475
2045,"Europe_Eastern","NevaR","Forest",14,17,0.0744396,0.076328132652,0.077703032064,1.02537,1.04384,1.02537,1.02537,1.04384,1.04384
2045,"Europe_Eastern","NevaR","Grassland",14,17,0.0415564,0.0389326120168,0.041539154094,0.936862,0.999585,0.936862,0.936862,0.999585,0.999585
2045,"Europe_Eastern","NevaR","Pasture",14,17,0.00903634,0.00846580356508,0.0090325899189,0.936862,0.999585,0.936862,0.936862,0.999585,0.999585
2045,"Europe_Eastern","WislaR","Crop",14,30,10.60023729041,10.8856711957047,10.9573488397228,1.02692712412701,1.03368901464459,0.905683,1.03237,0.968398,1.04097
2045,"Europe_Eastern","WislaR","Forest",14,30,6.878957,7.04983029188,7.12818161211,1.02484,1.03623,1.02484,1.02484,1.03623,1.03623
2045,"Europe_Eastern","WislaR","Grassland",14,30,0.877341,0.794592828903,0.849615269718,0.905683,0.968398,0.905683,0.905683,0.968398,0.968398
2045,"Europe_Eastern","WislaR","Pasture",14,30,2.05321,1.85955739243,1.98832445758,0.905683,0.968398,0.905683,0.905683,0.968398,0.968398
2045,"Europe_Non_EU","AdrBlkSea","Crop",15,55,40.12643594,37.4927055665085,39.1011562156219,0.934364208736862,0.97444877172966,0.861781,1,0.926914,1
2045,"Europe_Non_EU","AdrBlkSea","Forest",15,55,35.73398,33.89661021636,34.38427184142,0.948582,0.962229,0.948582,0.948582,0.962229,0.962229
2045,"Europe_Non_EU","AdrBlkSea","Grassland",15,55,22.41698,20.02869736778,21.19160062226,0.893461,0.945337,0.893461,0.893461,0.945337,0.945337
2045,"Europe_Non_EU","AdrBlkSea","Pasture",15,55,20.84449,18.62373887989,19.70506764313,0.893461,0.945337,0.893461,0.893461,0.945337,0.945337
2045,"Europe_Non_EU","AdrBlkSea","Shrubland",15,55,1.76319,1.50842315052,1.63459526373,0.855508,0.927067,0.855508,0.855508,0.927067,0.927067
2045,"Europe_Non_EU","BlackSeaS","Crop",15,70,88.387700049,78.0106160182715,83.5504028534886,0.88259583601592,0.945271828627403,0.758741,1.09844,0.895141,1.03319
2045,"Europe_Non_EU","BlackSeaS","Forest",15,70,70.58556,77.4930629016,72.9579406716,1.09786,1.03361,1.09786,1.09786,1.03361,1.03361
2045,"Europe_Non_EU","BlackSeaS","Grassland",15,70,66.2359,68.380618442,69.374819301,1.03238,1.04739,1.03238,1.03238,1.04739,1.04739
2045,"Europe_Non_EU","BlackSeaS","Pasture",15,70,31.78451,32.8136924338,33.2907779289,1.03238,1.04739,1.03238,1.03238,1.04739,1.04739
2045,"Europe_Non_EU","BlackSeaS","Shrubland",15,70,14.05721,17.2019484491,15.6289466501,1.22371,1.11181,1.22371,1.22371,1.11181,1.11181
2045,"Europe_Non_EU","CaspianSW","Crop",15,72,11.7576962444,9.87429819531598,11.6462567678461,0.839815724957085,0.990521997316692,0.81705,1.1005,0.979021,1.0745
2045,"Europe_Non_EU","CaspianSW","Forest",15,72,3.0587205,2.419209335301,2.987648070462,0.790922,0.976764,0.790922,0.790922,0.976764,0.976764
2045,"Europe_Non_EU","CaspianSW","Grassland",15,72,15.66185,15.14696668125,16.5227818945,0.967125,1.05497,0.967125,0.967125,1.05497,1.05497
2045,"Europe_Non_EU","CaspianSW","Pasture",15,72,6.930502,6.70266174675,7.31147169494,0.967125,1.05497,0.967125,0.967125,1.05497,1.05497
2045,"Europe_Non_EU","CaspianSW","Shrubland",15,72,0.327237,0.37108021326,0.37119147384,1.13398,1.13432,1.13398,1.13398,1.13432,1.13432
2045,"Europe_Non_EU","DanubeR","Crop",15,54,59.0352248831,46.4574335152874,52.8575202240991,0.786944296515872,0.895355617409202,0.679873,1,0.862566,1
2045,"Europe_Non_EU","DanubeR","Forest",15,54,64.96874,59.17989532852,61.91858759448,0.910898,0.953052,0.910898,0.910898,0.953052,0.953052
2045,"Europe_Non_EU","DanubeR","Grassland",15,54,13.35847,10.27637708466,11.92168640068,0.769278,0.892444,0.769278,0.769278,0.892444,0.892444
2045,"Europe_Non_EU","DanubeR","Pasture",15,54,10.90524,8.38916121672,9.73231600656,0.769278,0.892444,0.769278,0.769278,0.892444,0.892444
2045,"Europe_Non_EU","EJrdnSyr","Crop",15,99,0.33455822058,0.388146572751671,0.356931261806182,1.16017646219773,1.06687338660337,1,1.2401,1,1.1228
2045,"Europe_Non_EU","EJrdnSyr","Pasture",15,99,0.12691288,0.1496125177168,0.1374999524496,1.17886,1.08342,1.17886,1.17886,1.08342,1.08342
2045,"Europe_Non_EU","EJrdnSyr","Shrubland",15,99,0.116097,0.12074552388,0.11713839009,1.04004,1.00897,1.04004,1.04004,1.00897,1.00897
2045,"Europe_Non_EU","MeditE","Crop",15,75,96.796107178,90.5071151899062,94.7450416980258,0.935028461666037,0.978810454885314,0.718201,1,0.879557,1.00332
2045,"Europe_Non_EU","MeditE","Forest",15,75,26.15382,25.78055268096,26.2605275856,0.985728,1.00408,0.985728,0.985728,1.00408,1.00408
2045,"Europe_Non_EU","MeditE","Grassland",15,75,51.1726,48.7886220838,50.4314672342,0.953413,0.985517,0.953413,0.953413,0.985517,0.985517
2045,"Europe_Non_EU","MeditE","Pasture",15,75,26.33257,25.10581456141,25.95119538869,0.953413,0.985517,0.953413,0.953413,0.985517,0.985517
2045,"Europe_Non_EU","MeditE","Shrubland",15,75,33.1857,33.608485818,33.748197615,1.01274,1.01695,1.01274,1.01274,1.01695,1.01695
2045,"Europe_Non_EU","TigrEuphR","Crop",15,84,52.828907374,49.9120097149949,52.1809966948747,0.944785955190118,0.987735678980857,0.634773,1,0.892871,1.08452
2045,"Europe_Non_EU","TigrEuphR","Forest",15,84,1.3184974,0.8505468507712,1.1868876265268,0.645088,0.900182,0.645088,0.645088,0.900182,0.900182
2045,"Europe_Non_EU","TigrEuphR","Grassland",15,84,51.87434,52.9185704642,53.2137354588,1.02013,1.02582,1.02013,1.02013,1.02582,1.02582
2045,"Europe_Non_EU","TigrEuphR","Pasture",15,84,41.14021,41.9683624273,42.2024502222,1.02013,1.02582,1.02013,1.02013,1.02582,1.02582
2045,"Europe_Non_EU","TigrEuphR","Shrubland",15,84,14.0258,15.202143846,14.526941834,1.08387,1.03573,1.08387,1.08387,1.03573,1.03573
2045,"European Free Trade Association","ArcticIsl","Shrubland",16,1,0.689796,0.7738821324,0.74357249616,1.1219,1.07796,1.1219,1.1219,1.07796,1.07796
2045,"European Free Trade Association","DanubeR","Crop",16,54,0.060306746043,0.0613186900050125,0.061114019490035,1.01677994633123,1.01338612178577,1,1.04435,1,1.03538
2045,"European Free Trade Association","DanubeR","Forest",16,54,0.26419024,0.4187098275712,0.3445119986672,1.58488,1.30403,1.58488,1.58488,1.30403,1.30403
2045,"European Free Trade Association","DanubeR","Grassland",16,54,0.5797918,0.628720430002,0.611871680294,1.08439,1.05533,1.08439,1.08439,1.05533,1.05533
2045,"European Free Trade Association","DanubeR","Pasture",16,54,0.7592129,0.823282876631,0.801220149757,1.08439,1.05533,1.08439,1.08439,1.05533,1.05533
2045,"European Free Trade Association","Iceland","Crop",16,11,14.7865400268785,14.7865400268836,14.7865400268835,1.00000000000035,1.00000000000034,1,1.08881,1,1.08741
2045,"European Free Trade Association","Iceland","Forest",16,11,1.60679714195,1.74517451181473,1.69806321961276,1.08612,1.0568,1.08612,1.08612,1.0568,1.0568
2045,"European Free Trade Association","Iceland","Grassland",16,11,2.13431335,2.239492311888,2.2384038120795,1.04928,1.04877,1.04928,1.04928,1.04877,1.04877
2045,"European Free Trade Association","Iceland","Pasture",16,11,8.58405131324505,9.00707336196176,9.00269549579201,1.04928,1.04877,1.04928,1.04928,1.04877,1.04877
2045,"European Free Trade Association","Iceland","Shrubland",16,11,0.08727492554,0.0931293275452232,0.0914100115120852,1.06708,1.04738,1.06708,1.06708,1.04738,1.04738
2045,"European Free Trade Association","PoR","Crop",16,57,0.18341105353,0.187301174872814,0.182092138715586,1.02120985223052,0.992808967676543,0.970871,1.05336,0.950445,1.01744
2045,"European Free Trade Association","PoR","Forest",16,57,0.9641097,1.017338196537,0.98281342818,1.05521,1.0194,1.05521,1.05521,1.0194,1.0194
2045,"European Free Trade Association","PoR","Grassland",16,57,1.37296,1.4435026848,1.3934720224,1.05138,1.01494,1.05138,1.05138,1.01494,1.01494
2045,"European Free Trade Association","PoR","Pasture",16,57,1.0015346,1.052993447748,1.016497526924,1.05138,1.01494,1.05138,1.05138,1.01494,1.01494
2045,"European Free Trade Association","RhineR","Crop",16,32,5.8390216925,5.98290523032466,5.96166085055748,1.02464172003496,1.02100337428357,1,1.03855,1,1.02939
2045,"European Free Trade Association","RhineR","Forest",16,32,8.04993,8.3730541902,8.2901399112,1.04014,1.02984,1.04014,1.04014,1.02984,1.02984
2045,"European Free Trade Association","RhineR","Grassland",16,32,3.86621,4.1205679559,4.0477285595,1.06579,1.04695,1.06579,1.06579,1.04695,1.04695
2045,"European Free Trade Association","RhineR","Pasture",16,32,7.141274,7.61109841646,7.4765568143,1.06579,1.04695,1.06579,1.06579,1.04695,1.04695
2045,"European Free Trade Association","RhoneR","Crop",16,62,0.9821005112,0.970137561464307,0.994544173635436,0.987819016893621,1.01267045714112,0.894111,1.03039,0.969397,1.03706
2045,"European Free Trade Association","RhoneR","Forest",16,62,1.990526,2.05410340044,2.06564845124,1.03194,1.03774,1.03194,1.03194,1.03774,1.03774
2045,"European Free Trade Association","RhoneR","Grassland",16,62,1.469957,1.52837309118,1.52469819868,1.03974,1.03724,1.03974,1.03974,1.03724,1.03724
2045,"European Free Trade Association","RhoneR","Pasture",16,62,1.493621,1.55297749854,1.54924344604,1.03974,1.03724,1.03974,1.03974,1.03724,1.03724
2045,"European Free Trade Association","RhoneR","Shrubland",16,62,0.11160855,0.113784916725,0.1156744494765,1.0195,1.03643,1.0195,1.0195,1.03643,1.03643
2045,"European Free Trade Association","ScndnvN","Crop",16,8,65.216184205,70.3173351616491,65.3967441341085,1.07821909574798,1.00276863682397,0.784927,1.19737,0.91221,1.11051
2045,"European Free Trade Association","ScndnvN","Forest",16,8,76.6129,80.168504689,78.913585387,1.04641,1.03003,1.04641,1.04641,1.03003,1.03003
2045,"European Free Trade Association","ScndnvN","Grassland",16,8,50.53716,60.5116792692,56.1220215516,1.19737,1.11051,1.19737,1.19737,1.11051,1.11051
2045,"European Free Trade Association","ScndnvN","Pasture",16,8,0.840907,1.00687681459,0.93383563257,1.19737,1.11051,1.19737,1.19737,1.11051,1.11051
2045,"European Free Trade Association","ScndnvN","Shrubland",16,8,4.684667,5.4745018562,5.10853567016,1.1686,1.09048,1.1686,1.1686,1.09048,1.09048
2045,"European Free Trade Association","Sweden","Crop",16,12,3.09310305923,3.21215118554,3.26448794966612,1.03848825080521,1.05540872294077,0.562966,1.42341,0.812759,1.2776
2045,"European Free Trade Association","Sweden","Forest",16,12,7.77687,8.8542775698,8.5176946362,1.13854,1.09526,1.13854,1.13854,1.09526,1.09526
2045,"European Free Trade Association","Sweden","Grassland",16,12,3.13437,4.4614936017,4.004471112,1.42341,1.2776,1.42341,1.42341,1.2776,1.2776
2045,"European Free Trade Association","Sweden","Pasture",16,12,0.04821905,0.0686354779605,0.06160465828,1.42341,1.2776,1.42341,1.42341,1.2776,1.2776
2045,"European Free Trade Association","Sweden","Shrubland",16,12,0.122021,0.17341258457,0.15544377211,1.42117,1.27391,1.42117,1.42117,1.27391,1.27391
2045,"India","AdnNicIsl","Crop",17,141,6.25324e-08,6.0093011076e-08,6.4368976588e-08,0.96099,1.02937,0.96099,0.96099,1.02937,1.02937
2045,"India","AdnNicIsl","Forest",17,141,0.0063069,0.006060867831,0.006492133653,0.96099,1.02937,0.96099,0.96099,1.02937,1.02937
2045,"India","AdnNicIsl","Grassland",17,141,1.151082,0.908702116506,1.04289755823,0.789433,0.906015,0.789433,0.789433,0.906015,0.906015
2045,"India","AdnNicIsl","Pasture",17,141,0.009099527541,0.00718346732527425,0.00824430844505912,0.789433,0.906015,0.789433,0.789433,0.906015,0.906015
